Medium Election,5.2.16.1,,,,,,,,,,,
,,,,,,,,Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1)
1276,Tabulator B,Batch 2,921,Tabulator B-Batch 2-921,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
1277,Tabulator B,Batch 2,922,Tabulator B-Batch 2-922,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1278,Tabulator B,Batch 2,923,Tabulator B-Batch 2-923,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1279,Tabulator B,Batch 2,924,Tabulator B-Batch 2-924,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1280,Tabulator B,Batch 2,925,Tabulator B-Batch 2-925,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1281,Tabulator B,Batch 2,926,Tabulator B-Batch 2-926,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1282,Tabulator B,Batch 2,927,Tabulator B-Batch 2-927,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1283,Tabulator B,Batch 2,928,Tabulator B-Batch 2-928,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1284,Tabulator B,Batch 2,929,Tabulator B-Batch 2-929,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1285,Tabulator B,Batch 2,930,Tabulator B-Batch 2-930,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1286,Tabulator B,Batch 2,931,Tabulator B-Batch 2-931,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1287,Tabulator B,Batch 2,932,Tabulator B-Batch 2-932,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1288,Tabulator B,Batch 2,933,Tabulator B-Batch 2-933,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1289,Tabulator B,Batch 2,934,Tabulator B-Batch 2-934,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1290,Tabulator B,Batch 2,935,Tabulator B-Batch 2-935,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1291,Tabulator B,Batch 2,936,Tabulator B-Batch 2-936,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1292,Tabulator B,Batch 2,937,Tabulator B-Batch 2-937,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1293,Tabulator B,Batch 2,938,Tabulator B-Batch 2-938,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1294,Tabulator B,Batch 2,939,Tabulator B-Batch 2-939,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1295,Tabulator B,Batch 2,940,Tabulator B-Batch 2-940,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1296,Tabulator B,Batch 2,941,Tabulator B-Batch 2-941,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1297,Tabulator B,Batch 2,942,Tabulator B-Batch 2-942,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1298,Tabulator B,Batch 2,943,Tabulator B-Batch 2-943,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1299,Tabulator B,Batch 2,944,Tabulator B-Batch 2-944,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1300,Tabulator B,Batch 2,945,Tabulator B-Batch 2-945,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1301,Tabulator B,Batch 2,946,Tabulator B-Batch 2-946,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1302,Tabulator B,Batch 2,947,Tabulator B-Batch 2-947,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1303,Tabulator B,Batch 2,948,Tabulator B-Batch 2-948,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1304,Tabulator B,Batch 2,949,Tabulator B-Batch 2-949,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1305,Tabulator B,Batch 2,950,Tabulator B-Batch 2-950,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1306,Tabulator B,Batch 2,951,Tabulator B-Batch 2-951,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1307,Tabulator B,Batch 2,952,Tabulator B-Batch 2-952,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1308,Tabulator B,Batch 2,953,Tabulator B-Batch 2-953,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1309,Tabulator B,Batch 2,954,Tabulator B-Batch 2-954,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1310,Tabulator B,Batch 2,955,Tabulator B-Batch 2-955,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1311,Tabulator B,Batch 2,956,Tabulator B-Batch 2-956,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1312,Tabulator B,Batch 2,957,Tabulator B-Batch 2-957,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1313,Tabulator B,Batch 2,958,Tabulator B-Batch 2-958,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1314,Tabulator B,Batch 2,959,Tabulator B-Batch 2-959,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1315,Tabulator B,Batch 2,960,Tabulator B-Batch 2-960,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1316,Tabulator B,Batch 2,961,Tabulator B-Batch 2-961,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1317,Tabulator B,Batch 2,962,Tabulator B-Batch 2-962,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1318,Tabulator B,Batch 2,963,Tabulator B-Batch 2-963,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
1319,Tabulator B,Batch 2,964,Tabulator B-Batch 2-964,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1320,Tabulator B,Batch 2,965,Tabulator B-Batch 2-965,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1321,Tabulator B,Batch 2,966,Tabulator B-Batch 2-966,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1322,Tabulator B,Batch 2,967,Tabulator B-Batch 2-967,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1323,Tabulator B,Batch 2,968,Tabulator B-Batch 2-968,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1324,Tabulator B,Batch 2,969,Tabulator B-Batch 2-969,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1325,Tabulator B,Batch 2,970,Tabulator B-Batch 2-970,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1326,Tabulator B,Batch 2,971,Tabulator B-Batch 2-971,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1327,Tabulator B,Batch 2,972,Tabulator B-Batch 2-972,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1328,Tabulator B,Batch 2,973,Tabulator B-Batch 2-973,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1329,Tabulator B,Batch 2,974,Tabulator B-Batch 2-974,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1330,Tabulator B,Batch 2,975,Tabulator B-Batch 2-975,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
1331,Tabulator B,Batch 2,976,Tabulator B-Batch 2-976,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1332,Tabulator B,Batch 2,977,Tabulator B-Batch 2-977,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1333,Tabulator B,Batch 2,978,Tabulator B-Batch 2-978,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1334,Tabulator B,Batch 2,979,Tabulator B-Batch 2-979,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1335,Tabulator B,Batch 2,980,Tabulator B-Batch 2-980,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1336,Tabulator B,Batch 2,981,Tabulator B-Batch 2-981,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1337,Tabulator B,Batch 2,982,Tabulator B-Batch 2-982,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1338,Tabulator B,Batch 2,983,Tabulator B-Batch 2-983,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1339,Tabulator B,Batch 2,984,Tabulator B-Batch 2-984,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1340,Tabulator B,Batch 2,985,Tabulator B-Batch 2-985,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1341,Tabulator B,Batch 2,986,Tabulator B-Batch 2-986,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1342,Tabulator B,Batch 2,987,Tabulator B-Batch 2-987,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1343,Tabulator B,Batch 2,988,Tabulator B-Batch 2-988,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1344,Tabulator B,Batch 2,989,Tabulator B-Batch 2-989,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1345,Tabulator B,Batch 2,990,Tabulator B-Batch 2-990,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1346,Tabulator B,Batch 2,991,Tabulator B-Batch 2-991,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1347,Tabulator B,Batch 2,992,Tabulator B-Batch 2-992,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
1348,Tabulator B,Batch 2,993,Tabulator B-Batch 2-993,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1349,Tabulator B,Batch 2,994,Tabulator B-Batch 2-994,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1350,Tabulator B,Batch 2,995,Tabulator B-Batch 2-995,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1351,Tabulator B,Batch 2,996,Tabulator B-Batch 2-996,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1352,Tabulator B,Batch 2,997,Tabulator B-Batch 2-997,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1353,Tabulator B,Batch 2,998,Tabulator B-Batch 2-998,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1354,Tabulator B,Batch 2,999,Tabulator B-Batch 2-999,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1355,Tabulator B,Batch 2,1000,Tabulator B-Batch 2-1000,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1356,Tabulator B,Batch 2,1001,Tabulator B-Batch 2-1001,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1357,Tabulator B,Batch 2,1002,Tabulator B-Batch 2-1002,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1358,Tabulator B,Batch 2,1003,Tabulator B-Batch 2-1003,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1359,Tabulator B,Batch 2,1004,Tabulator B-Batch 2-1004,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1360,Tabulator B,Batch 2,1005,Tabulator B-Batch 2-1005,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1361,Tabulator B,Batch 2,1006,Tabulator B-Batch 2-1006,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1362,Tabulator B,Batch 2,1007,Tabulator B-Batch 2-1007,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1363,Tabulator B,Batch 2,1008,Tabulator B-Batch 2-1008,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1364,Tabulator B,Batch 2,1009,Tabulator B-Batch 2-1009,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1365,Tabulator B,Batch 2,1010,Tabulator B-Batch 2-1010,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1366,Tabulator B,Batch 2,1011,Tabulator B-Batch 2-1011,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1367,Tabulator B,Batch 2,1012,Tabulator B-Batch 2-1012,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1368,Tabulator B,Batch 2,1013,Tabulator B-Batch 2-1013,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1369,Tabulator B,Batch 2,1014,Tabulator B-Batch 2-1014,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1370,Tabulator B,Batch 2,1015,Tabulator B-Batch 2-1015,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1371,Tabulator B,Batch 2,1016,Tabulator B-Batch 2-1016,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1372,Tabulator B,Batch 2,1017,Tabulator B-Batch 2-1017,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1373,Tabulator B,Batch 2,1018,Tabulator B-Batch 2-1018,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1374,Tabulator B,Batch 2,1019,Tabulator B-Batch 2-1019,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1375,Tabulator B,Batch 2,1020,Tabulator B-Batch 2-1020,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1376,Tabulator B,Batch 2,1021,Tabulator B-Batch 2-1021,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1377,Tabulator B,Batch 2,1022,Tabulator B-Batch 2-1022,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1378,Tabulator B,Batch 2,1023,Tabulator B-Batch 2-1023,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1379,Tabulator B,Batch 2,1024,Tabulator B-Batch 2-1024,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1380,Tabulator B,Batch 2,1025,Tabulator B-Batch 2-1025,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1381,Tabulator B,Batch 2,1026,Tabulator B-Batch 2-1026,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1382,Tabulator B,Batch 2,1027,Tabulator B-Batch 2-1027,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1383,Tabulator B,Batch 2,1028,Tabulator B-Batch 2-1028,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1384,Tabulator B,Batch 2,1029,Tabulator B-Batch 2-1029,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1385,Tabulator B,Batch 2,1030,Tabulator B-Batch 2-1030,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1386,Tabulator B,Batch 2,1031,Tabulator B-Batch 2-1031,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1387,Tabulator B,Batch 2,1032,Tabulator B-Batch 2-1032,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1388,Tabulator B,Batch 2,1033,Tabulator B-Batch 2-1033,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1389,Tabulator B,Batch 2,1034,Tabulator B-Batch 2-1034,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1390,Tabulator B,Batch 2,1035,Tabulator B-Batch 2-1035,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1391,Tabulator B,Batch 2,1036,Tabulator B-Batch 2-1036,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1392,Tabulator B,Batch 2,1037,Tabulator B-Batch 2-1037,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1393,Tabulator B,Batch 2,1038,Tabulator B-Batch 2-1038,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1394,Tabulator B,Batch 2,1039,Tabulator B-Batch 2-1039,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1395,Tabulator B,Batch 2,1040,Tabulator B-Batch 2-1040,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1396,Tabulator B,Batch 2,1041,Tabulator B-Batch 2-1041,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1397,Tabulator B,Batch 2,1042,Tabulator B-Batch 2-1042,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1398,Tabulator B,Batch 2,1043,Tabulator B-Batch 2-1043,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1399,Tabulator B,Batch 2,1044,Tabulator B-Batch 2-1044,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1400,Tabulator B,Batch 2,1045,Tabulator B-Batch 2-1045,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1401,Tabulator B,Batch 2,1046,Tabulator B-Batch 2-1046,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1402,Tabulator B,Batch 2,1047,Tabulator B-Batch 2-1047,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1403,Tabulator B,Batch 2,1048,Tabulator B-Batch 2-1048,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1404,Tabulator B,Batch 2,1049,Tabulator B-Batch 2-1049,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1405,Tabulator B,Batch 2,1050,Tabulator B-Batch 2-1050,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1406,Tabulator B,Batch 2,1051,Tabulator B-Batch 2-1051,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1407,Tabulator B,Batch 2,1052,Tabulator B-Batch 2-1052,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
1408,Tabulator B,Batch 2,1053,Tabulator B-Batch 2-1053,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1409,Tabulator B,Batch 2,1054,Tabulator B-Batch 2-1054,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1410,Tabulator B,Batch 2,1055,Tabulator B-Batch 2-1055,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1411,Tabulator B,Batch 2,1056,Tabulator B-Batch 2-1056,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1412,Tabulator B,Batch 2,1057,Tabulator B-Batch 2-1057,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1413,Tabulator B,Batch 2,1058,Tabulator B-Batch 2-1058,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1414,Tabulator B,Batch 2,1059,Tabulator B-Batch 2-1059,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
1415,Tabulator B,Batch 2,1060,Tabulator B-Batch 2-1060,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
1416,Tabulator B,Batch 2,1061,Tabulator B-Batch 2-1061,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1417,Tabulator B,Batch 2,1062,Tabulator B-Batch 2-1062,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1418,Tabulator B,Batch 2,1063,Tabulator B-Batch 2-1063,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1419,Tabulator B,Batch 2,1064,Tabulator B-Batch 2-1064,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1420,Tabulator B,Batch 2,1065,Tabulator B-Batch 2-1065,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1421,Tabulator B,Batch 2,1066,Tabulator B-Batch 2-1066,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1422,Tabulator B,Batch 2,1067,Tabulator B-Batch 2-1067,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1423,Tabulator B,Batch 2,1068,Tabulator B-Batch 2-1068,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1424,Tabulator B,Batch 2,1069,Tabulator B-Batch 2-1069,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1425,Tabulator B,Batch 2,1070,Tabulator B-Batch 2-1070,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1426,Tabulator B,Batch 2,1071,Tabulator B-Batch 2-1071,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1427,Tabulator B,Batch 2,1072,Tabulator B-Batch 2-1072,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
1428,Tabulator B,Batch 2,1073,Tabulator B-Batch 2-1073,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1429,Tabulator B,Batch 2,1074,Tabulator B-Batch 2-1074,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1430,Tabulator B,Batch 2,1075,Tabulator B-Batch 2-1075,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1431,Tabulator B,Batch 2,1076,Tabulator B-Batch 2-1076,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1432,Tabulator B,Batch 2,1077,Tabulator B-Batch 2-1077,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1433,Tabulator B,Batch 2,1078,Tabulator B-Batch 2-1078,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1434,Tabulator B,Batch 2,1079,Tabulator B-Batch 2-1079,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1435,Tabulator B,Batch 2,1080,Tabulator B-Batch 2-1080,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1436,Tabulator B,Batch 2,1081,Tabulator B-Batch 2-1081,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1437,Tabulator B,Batch 2,1082,Tabulator B-Batch 2-1082,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1438,Tabulator B,Batch 2,1083,Tabulator B-Batch 2-1083,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1439,Tabulator B,Batch 2,1084,Tabulator B-Batch 2-1084,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1440,Tabulator B,Batch 2,1085,Tabulator B-Batch 2-1085,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1441,Tabulator B,Batch 2,1086,Tabulator B-Batch 2-1086,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1442,Tabulator B,Batch 2,1087,Tabulator B-Batch 2-1087,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1443,Tabulator B,Batch 2,1088,Tabulator B-Batch 2-1088,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1444,Tabulator B,Batch 2,1089,Tabulator B-Batch 2-1089,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1445,Tabulator B,Batch 2,1090,Tabulator B-Batch 2-1090,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1446,Tabulator B,Batch 2,1091,Tabulator B-Batch 2-1091,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1447,Tabulator B,Batch 2,1092,Tabulator B-Batch 2-1092,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1448,Tabulator B,Batch 2,1093,Tabulator B-Batch 2-1093,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1449,Tabulator B,Batch 2,1094,Tabulator B-Batch 2-1094,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1450,Tabulator B,Batch 2,1095,Tabulator B-Batch 2-1095,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1451,Tabulator B,Batch 2,1096,Tabulator B-Batch 2-1096,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1452,Tabulator B,Batch 2,1097,Tabulator B-Batch 2-1097,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1453,Tabulator B,Batch 2,1098,Tabulator B-Batch 2-1098,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1454,Tabulator B,Batch 2,1099,Tabulator B-Batch 2-1099,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1455,Tabulator B,Batch 2,1100,Tabulator B-Batch 2-1100,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1456,Tabulator B,Batch 2,1101,Tabulator B-Batch 2-1101,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1457,Tabulator B,Batch 2,1102,Tabulator B-Batch 2-1102,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1458,Tabulator B,Batch 2,1103,Tabulator B-Batch 2-1103,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1459,Tabulator B,Batch 2,1104,Tabulator B-Batch 2-1104,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1460,Tabulator B,Batch 2,1105,Tabulator B-Batch 2-1105,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1461,Tabulator B,Batch 2,1106,Tabulator B-Batch 2-1106,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1462,Tabulator B,Batch 2,1107,Tabulator B-Batch 2-1107,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1463,Tabulator B,Batch 2,1108,Tabulator B-Batch 2-1108,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1464,Tabulator B,Batch 2,1109,Tabulator B-Batch 2-1109,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1465,Tabulator B,Batch 2,1110,Tabulator B-Batch 2-1110,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1466,Tabulator B,Batch 2,1111,Tabulator B-Batch 2-1111,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1467,Tabulator B,Batch 2,1112,Tabulator B-Batch 2-1112,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1468,Tabulator B,Batch 2,1113,Tabulator B-Batch 2-1113,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1469,Tabulator B,Batch 2,1114,Tabulator B-Batch 2-1114,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
